screen_name,followers,rt,text
,,0,b'RT @maxjcm: How do we build and validate trustworthy #AI in practice?\\n\\n#artificialintelligence #AI #MachineLearning #ML #DL #BigData Cc @si\\u2026'
,,0,b'Code Execution Vulnerability Found In Symantec Endpoint Protection https://t.co/WihZgOIfdX\\n\\n#CyberSecurity\\u2026 https://t.co/I7B5Cer9Ud'
,,0,"b'RT @KirkDBorne: #MachineLearning refers to Mathematical #Algorithms that learn by example....\\n\\u2753But, how do machines learn\\u2753\\n\\u279cLook here to fi\\u2026'"
,,0,"b'RT @gp_pulipaka: Microsoft Cognitive Toolkit, An Open Source Deep Learning Toolkit. #BigData #Analytics #NoSQL #MachineLearning #DataScienc\\u2026'"
,,0,b'RT @KirkDBorne: How #AI and a Clinical Data Revolution saved @Intermountain Healthcare System $90 Million in under 5 Years: https://t.co/9P\\u2026'
,,0,"b'Mike Cuddy, CIO and VP of Toromont Industries, was skeptical at first. He\\u2019d heard \\u201c#bigdata\\u201d jargon thrown around a\\u2026 https://t.co/YYdrQ28GCv'"
,,0,b'RT @KirkDBorne: How #AI and a Clinical Data Revolution saved @Intermountain Healthcare System $90 Million in under 5 Years: https://t.co/9P\\u2026'
,,0,"b'RT @wiwer77: L\\u2019intelligence artificielle, une aide \\xe0 la conception des robots mouche\\nhttps://t.co/kMZTUweCAy\\n#AI #IA #BigData #BlockChain #\\u2026'"
,,0,b'RT @ipfconline1: Top ways to manage #cloud complexity [Video]\\n\\nhttps://t.co/aTO41xceU1 via @ZDNet &amp; @TonyaHallRadio\\n#CloudComputing #BigDat\\u2026'
,,0,b'RT @brooke_fortson: Read how @Prime_PBM teamed up with @SASsoftware fight prescription drug #fraud and find the needle in the #BigData hays\\u2026'
,,0,b'RT @GhcSec: Code Execution Vulnerability Found In Symantec Endpoint Protection https://t.co/WihZgOIfdX\\n\\n#CyberSecurity #Databreach #Hackers\\u2026'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @sectest9: RT @GhcSec\\u2026 https://t.co/mmpXCaFktg'
,,0,b'RT @nordicinst: Epileptic Seizure Prediction becomes much easier with the new Artificial Intelligence technology. #aiethics #bigdata #robot\\u2026'
,,0,"b""RT @Primary_Immune: IDing what immune-system 'T-cells' have in their crosshairs - Big implications for infections, autoimmunity &amp; allergies\\u2026"""
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @_suzlangton: RT\\u2026 https://t.co/xY5Aq99UcZ'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @melissablive: RT\\u2026 https://t.co/nSiPS411xh'
,,0,b'RT @iot_business: Le CEO d\\u2019AWS assure que son Cloud \\xe0 2 ans d\\u2019avance sur Microsoft #bigdata https://t.co/oDiJX0BJjk https://t.co/cV5ZBSZZJH'
,,0,b'\\u2600 Hiring: #Azure Cloud Architect \\u2013 Arlington\\n#Arlington #Azure #BigData #techjobs #devjobs\\nApply Now &gt;&gt;\\u2026 https://t.co/L73DgKT5M3'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @cefoveau: RT\\u2026 https://t.co/vxR6CRbNiv'
,,0,b'RT @ipfconline1: Top ways to manage #cloud complexity [Video]\\n\\nhttps://t.co/aTO41xceU1 via @ZDNet &amp; @TonyaHallRadio\\n#CloudComputing #BigDat\\u2026'
,,0,b'RT @LesFilles_Aussi: Le CEO d\\u2019AWS assure que son Cloud \\xe0 2 ans d\\u2019avance sur Microsoft #bigdata https://t.co/dwloQLvCuT https://t.co/KPm7vXL\\u2026'
,,0,"b""RT @Informatica: We're wrapping up the virtual summit soon. Thank you to everyone who joined and hope you received some great takeaways! #D\\u2026"""
,,0,b'RT @beskotw: Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @cefoveau: RT @wiwer77: L\\u2019intell\\u2026'
,,0,b'@doctorsoumya @WHO @wef @PrinSciAdvGoI @NandanNilekani @NITIAayog @ProfBhargava @JeremyFarrar @ITU @sundarpichai\\u2026 https://t.co/VQUQbj2lfO'
,,0,b'\\u2600 Hiring: #Hadoop developer\\n#Alpharetta #BigData #Hadoop #techjobs #devjobs\\nApply Now &gt;&gt; https://t.co/PCOignAuUh https://t.co/g7JHeYao5w'
,,0,b'RT @mphermosilla: Feliz de ver como los ex alumnos del diplomado de #BigData para #pol\\xedticasp\\xfablicas de @GobiernoUAI asumen nuevas responsa\\u2026'
,,0,b'RT @maxjcm: Interesting: Scientists who are creating a bio-internet of things #IoT\\n\\n#IoT #BigData #MachineLearning #ArtificialIntelligence\\u2026'
,,0,"b'RT @maxjcm: #AI rapidly entering #healthcare and serving major roles, from automating drudgery and routine tasks\\n\\n#artificialintelligence #\\u2026'"
,,0,b'Amazing #bigdata \\U0001f61d'
,,0,"b'RT @KirkDBorne: #MachineLearning refers to Mathematical #Algorithms that learn by example....\\n\\u2753But, how do machines learn\\u2753\\n\\u279cLook here to fi\\u2026'"
,,0,"b'RT @mvollmer1: How did Vodafone go from data to action leveraging #ProcessMining? Serving 640m customers: Guido Goeltzer, Global Process Le\\u2026'"
,,0,b'RT @alison_iot: The #SmartCity Market is approaching $1.5 trillion by 2020 @Frost_Sullivan #CyberSecurity #Industry40 #IIoT #FinTech #IoT #\\u2026'
,,0,b'Private jets could disappear from UK airports by 2025 - Roadshow: #DeepLearning #IoT #BigData mt: @motorcycletwitt\\u2026 https://t.co/x8YmEoOEGc'
,,0,b'RT @alison_iot: The #SmartCity Market is approaching $1.5 trillion by 2020 @Frost_Sullivan #CyberSecurity #Industry40 #IIoT #FinTech #IoT #\\u2026'
,,0,b'Los an\\xe1lisis bigdata que me encantar\\xedan hacer.\\nOtros: relaci\\xf3n de la clave banelco con fechas de nacimiento\\nD\\xedas de\\u2026 https://t.co/oHezpOtedx'
,,0,b'RT @alison_iot: The #SmartCity Market is approaching $1.5 trillion by 2020 @Frost_Sullivan #CyberSecurity #Industry40 #IIoT #FinTech #IoT #\\u2026'
,,0,b'@chainofthings where #iot #security meets #blockchain RT @maxjcm: RT @maxjcm: Interesting: Scientists who are creat\\u2026 https://t.co/PdG9Ju6Uuj'
,,0,b'RT @alison_iot: The #SmartCity Market is approaching $1.5 trillion by 2020 @Frost_Sullivan #CyberSecurity #Industry40 #IIoT #FinTech #IoT #\\u2026'
,,0,b'Great read -&gt; What #Statistics Can and Can\\u2019t Tell Us About Ourselves\\xa0 https://t.co/KXmvxDx11O via @NewYorker #BigData'
,,0,b'RT @clark_robotics: Private jets could disappear from UK airports by 2025 - Roadshow: #DeepLearning #IoT #BigData mt: @motorcycletwitt http\\u2026'
,,0,b'Big and Predictable Data: https://t.co/LHAoi0Acy9 #PredictableData Thanks to @YEARRO @clark_robotics #bigdata #ai'
,,0,b'RT @HaroldSinnott: The \\u201cinternet of things\\u201d is about to change how the world works. Are we ready for it? \\U0001f449\\U0001f3fb https://t.co/vbeiJR0lQ5\\n\\n@TheEc\\u2026'
,,0,"b'RT @mvollmer1: Welcome and opening @AndyJoeres, General Manager @Celonis at #SuperfluidWorldTour in London \\u201ethe last, but the best\\u201c \\U0001f600\\n \\n#Fr\\u2026'"
,,0,b'RT @reach2ratan: Qualcomm Chip Flaws Let Hackers Steal Private Data From Android Devices https://t.co/34IeUAnBrv\\n\\n#CyberSecurity #Databreac\\u2026'
,,0,b'Senior Data Engineer (Software Engineer) - Lloyds Bank - [ \\U0001f4cb More Info  https://t.co/JfsxHG2b3m ]  #BigData #jobs\\u2026 https://t.co/HcHr3dFsjm'
,,0,b'Would you like some AIs with that? \\n\\n#ArtificialInteligence #MachineLearning #DeepLearning #aiaustralia #BigData https://t.co/jQOC4UKYsf'
,,0,b'Senior Solutions Architect - Consultancy - Financial Services - Asset Resourcing - [ \\U0001f4cb More Info\\u2026 https://t.co/VpxlPjzF88'
,,0,b'RT @xfxie: What can Bike-Sharing System Data Tell Us about Mobility &amp; Role of Bike Infrastructure in Smart Cities https://t.co/RYCPeNY47a #\\u2026'
,,0,"b'Logistics Data Analyst - Shop Direct ( Liverpool, United Kingdom )  - [ \\U0001f4cb More Info  https://t.co/RoE8lm0gxE ]\\u2026 https://t.co/FJqkEDviN8'"
,,0,"b'Delivery Manager - https://t.co/5S24q2EEVN ( Manchester, United Kingdom )  - [ \\U0001f4cb More Info  https://t.co/RPFA6cQGpe\\u2026 https://t.co/YEcfoZfdZE'"
,,0,b'RT @fasesdelabolsa: @geniotweets #PedroSanchezDimision #BIGDATA'
,,0,"b'Senior Data Consultant -3275 - ion ( London, United Kingdom )  - [ \\U0001f4cb More Info  https://t.co/hwa3jF8upW ]  #BigData\\u2026 https://t.co/FUV29VtHJk'"
,,0,b'RT @wissink_miranda: @muijsjes @lobkevlaming Wat als dat het doel is.....#girfec #bigdata #verdienmodellen #selectieaandepoort'
,,0,b'RT @_profilpublic: \\U0001f449De beaux sujets et questionnements pour la puissance publique \\xe9voqu\\xe9s par Ariane Az\\xe9ma lors de l\\u2019\\xe9v\\xe9nement : #Transform\\u2026'
,,0,"b'@CTXCBlockchain What opinions arise when adding BigData or IoT to the symbiosis of AI and Blockchain, do you consid\\u2026 https://t.co/siDBBDrVMa'"
,,0,b'RT @MikeFeibus: Can @Intel win at #DeepLearning in the #cloud &amp; #Enterprise #datacenter? My take on their #ArtificialInteligence prospects\\u2026'
,,0,b'5 steps increase #traffic &amp; #convert #leads into #customers\\n\\nhttps://t.co/GRF2mhBxOR\\n\\n[#infographic] #socialmedia\\u2026 https://t.co/Vig4CbxQNV'
,,0,b'RT @NNNaysayer: 5 steps increase #traffic &amp; #convert #leads into #customers\\n\\nhttps://t.co/GRF2mhBxOR\\n\\n[#infographic] #socialmedia #digitalm\\u2026'
,,0,b'RT @HaroldSinnott: @WorldTrendsInfo @MikeQuindazzi @jblefevre60 @TamaraMcCleary @chidambara09 @evankirstel @Ronald_vanLoon @kashthefuturist\\u2026'
,,0,"b'RT @eudyzerpa: RT Fisher85M ""Does #Blockchain have a place in #Healthcare?\\n\\n#IoT #CyberSecurity #DevOps #wearables #datalake Fisher85M #Big\\u2026'"
,,0,"b'HELP! My dissertation work considers feminist digital collectives, specifically #MeToo . If YOU or someone you know\\u2026 https://t.co/8hPI8PL9TO'"
,,0,"b'Georgios Fradelos #Company #message #business doubts? We, GF-ACCORD, @GFradelos, , #bigdata #AI powered #help #Spot\\u2026 https://t.co/vx4604wIrQ'"
,,0,b'RT @TapoiMe: Tapoi does exactly that! You can unlock a completely new world of valuable #information and #leverage on it to offer #personal\\u2026'
,,0,b'RT @xfxie: Using Data Visualization and Analytics for Understanding O-D Flows of Bike-Sharing System in Smart Cities\\n\\nhttps://t.co/hJiXizip\\u2026'
,,0,"b""RT @TFSUK: Say hello to @BlackBeltMobile who's signed up to the UK Pavilion at #MWC2020! Blackbelt provide market leading data erasure &amp; di\\u2026"""
,,0,b'RT @dansar39: C\\xf3mo #AI y una revoluci\\xf3n de datos cl\\xednicos guardada \\n@Intermountain\\n Sistema de salud $ 90 millones en menos de 5 a\\xf1os: http\\u2026'
,,0,b'@BetisStats @ivanluna__ Y yo tambi\\xe9n.  La cuesti\\xf3n es...Querr\\xe1 el Bigdata?'
,,0,b'RT @IainLJBrown: AI in psychiatry: detecting mental illness with artificial intelligence - Health Europa\\n\\nRead more here: https://t.co/i9xK\\u2026'
,,0,"b'RT @KirkDBorne: This 10-page (PDF) #DataScience Cheat Sheet covers concepts in Statistical Learning, #MachineLearning, #DeepLearning, Proba\\u2026'"
,,0,b'RT @IainLJBrown: Preparing the Military for a Role on an Artificial Intelligence Battlefield - The National Interest Online\\n\\nRead more here\\u2026'
,,0,b'RT @IainLJBrown: Artificial intelligence algorithm can learn the laws of quantum mechanics - Science Daily\\n\\nRead more here: https://t.co/Fd\\u2026'
,,0,b'\\u2600 Hiring: #Senior Tableau/SQL Consultant (6 month contract) \\u2013 Woonsocket\\n#BigData #DBA #SQL #Woonsocket #techjobs\\u2026 https://t.co/QZCShZ8e3a'
,,0,"b""Do you agree with Gartner's prediction for #augmentedanalytics? But one thing is for sure, in the coming years,\\u2026 https://t.co/FGE3UvwDfR"""
,,0,"b'When you are creating your #EDW, you need something flexible, #Agile, and workable. #DataVault provides that and mo\\u2026 https://t.co/M20CUBj16Y'"
,,0,"b'RT @gp_pulipaka: Microsoft Cognitive Toolkit, An Open Source Deep Learning Toolkit. #BigData #Analytics #NoSQL #MachineLearning #DataScienc\\u2026'"
,,0,"b'#BigData @AnalyticsWeek #FutureOfData #Podcast with Juan Gorricho, @disney https://t.co/mHsbCGuVEj'"
,,0,b'Your next career move is waiting! =&gt; Sr. Data Scientist https://t.co/wYZqcp4J7C #bigdata #iot #analytics #ai https://t.co/13t62iu5Z6'
,,0,"b'RT @gp_pulipaka: Microsoft Cognitive Toolkit, An Open Source Deep Learning Toolkit. #BigData #Analytics #NoSQL #MachineLearning #DataScienc\\u2026'"
,,0,b'Is that someone standing at my Back ? #BigData'
,,0,b'Our website has hundreds of jobs like this =&gt; Senior Data Engineer https://t.co/qr5wnX1wym #bigdata #iot #analytics\\u2026 https://t.co/y7cNJ8ucBR'
,,0,b'I love the light in here. It makes me feel comfortable. #BigData'
,,0,b'Hey did you know I was born at Studio Bas Sala ? They love Big Data too ! #BigData #StudioBasSala'
,,0,b'RT @BigDataF1: I love the light in here. It makes me feel comfortable. #BigData'
,,0,"b'RT @gp_pulipaka: Microsoft Cognitive Toolkit, An Open Source Deep Learning Toolkit. #BigData #Analytics #NoSQL #MachineLearning #DataScienc\\u2026'"
,,0,b'HOW TO CHOOSE YOUR NEXT EVENT\\u2019S KEYNOTE SPEAKER\\n#growthhacking #startup #SEO #SMM #ecommerce #marketing\\u2026 https://t.co/xm9zTXvWXP'
,,0,b'Razones por las que el #BigData est\\xe1 revolucionando la sanidad. https://t.co/Ee1OM3EZZ2 #eHealth #SaludDigital'
,,0,"b'How can #AR, #VR, and #mixed reality benefit #construction? https://t.co/4KxDEw1wWl Find out on .@ConstructechTV.\\u2026 https://t.co/Ok92j49Wwa'"
,,0,"b'#NuestraCultura\\nEn #Unholster, sabemos que la productividad es crucial en cualquier proyecto. Por eso, nos aseguram\\u2026 https://t.co/VkMGYD5r5P'"
,,0,b'U.K. recognizes cryptocurrencies as \\u2018tradable property\\u2019\\n#instanews #airdrop #BigData #decentralized #tothemoon\\u2026 https://t.co/PcQc0EN9cG'
,,0,b'#BigData Certification That will Pay Off\\n\\nhttps://t.co/mc18IeFj9p \\n\\n#DataScientist #DataScience #DataScientists\\u2026 https://t.co/cb99DY7TL0'
,,0,b'#Discounts | Crazy deal | #BlackFriday | #BlackFriday2019 | Statistics for Business Analytics and Data Science A-Z\\u2122\\u2026 https://t.co/luvqGqurxH'
,,0,b'RT @maxjcm: 60% of #security and #IT professionals security is the leading challenge with #cloud migrations\\n\\n#cloud #AI #ML #DeepLearning #\\u2026'
,,0,"b'Join my challenge! Think about a new way to use #AR, #VR, or #mixedreality in #construction. Let\\u2019s talk opportuniti\\u2026 https://t.co/lsyZf2zE59'"
,,0,b'#instablockchain #airdrop #xrp #BigData #investments #node #hashrate #eos https://t.co/NtLDRHeI6P'
,,0,"b'70% of leaders are unfit to lead because they don\\u2019t know how to inspire people, says .@JamesARay.\\u2026 https://t.co/Vf0IrsV9Q5'"
,,0,b'RT @maxjcm: 60% of #security and #IT professionals security is the leading challenge with #cloud migrations\\n\\n#cloud #AI #ML #DeepLearning #\\u2026'
,,0,b'Emotional basis for loving numbers exposing people to manipulation #manipulation #influence #communication\\u2026 https://t.co/Q59vY68rse'
,,0,b'DigiTrax A.I. says degree of sameness https://t.co/puKVKC05K1 #ML #MachineLearning #AI #ArtificialIntelligence\\u2026 https://t.co/tsf2fRCT7e'
,,0,b'Cybersecurity Workforce Shortage Continues to Grow \\n\\n#CyberSecurity #Databreach #Hackers #infosec \\n@reach2ratan\\u2026 https://t.co/QUUYs5iX70'
,,0,b'The latest O-Radio Diario  ! https://t.co/caA7kv2sgo Thanks to @pepe_quintana @RobertoHdz @NoticiasMcNews #bigdata #ai'
,,0,b'RT @Digitraxent: DigiTrax A.I. says degree of sameness https://t.co/puKVKC05K1 #ML #MachineLearning #AI #ArtificialIntelligence #DeepLearni\\u2026'
,,0,b'RT @FrozeElle: How should we treat facial recognition? Great post by @Steve_Lockstep https://t.co/VTjpyTMR39   @constellationr #Privacy #Se\\u2026'
,,0,"b'RT @gp_pulipaka: Microsoft Cognitive Toolkit, An Open Source Deep Learning Toolkit. #BigData #Analytics #NoSQL #MachineLearning #DataScienc\\u2026'"
,,0,"b""Data to Dollars: Today's Article Collection is out! https://t.co/SLQRYyLdVZ #bigdata #ai"""
,,0,"b'RT @gp_pulipaka: Microsoft Cognitive Toolkit, An Open Source Deep Learning Toolkit. #BigData #Analytics #NoSQL #MachineLearning #DataScienc\\u2026'"
,,0,"b'RT @Palantir_FR: \\xab Nous pouvons exploiter la data et l\\u2019analyse pr\\xe9dictive pour r\\xe9duire les \\xe9carts entre les nantis et les plus d\\xe9munis, et\\u2026'"
,,0,"b'RT @Palantir_FR: \\xab Nous pouvons exploiter la data et l\\u2019analyse pr\\xe9dictive pour r\\xe9duire les \\xe9carts entre les nantis et les plus d\\xe9munis, et\\u2026'"
,,0,"b'RT @Palantir_FR: Margrethe @vestager, la commissaire europ\\xe9enne \\xe0 la concurrence, a clos le #WebSummit2019 : \\xab The bottom line of all of th\\u2026'"
,,0,"b'Estuvimos capacit\\xe1ndonos sobre las novedades y actualizaciones en Tableau Conference 2019. \\nSebastian Marmol, geren\\u2026 https://t.co/Q3CXNgXYp4'"
,,0,"b'RT @RichardEudes: Gender similarities in the brain during mathematics development https://t.co/jnMZGnHjUf #bigdata, #businessanalytics, #da\\u2026'"
,,0,b'Digitalizing the construction industry\\n\\nhttps://t.co/aXoGqdfIFY \\nV\\xeda @DeloitteUS\\n\\n#future #smarthome #smartcity\\u2026 https://t.co/aIuVNaxO19'
,,0,b'RT @Quintana_JMG: The latest O-Radio Diario  ! https://t.co/caA7kv2sgo Thanks to @pepe_quintana @RobertoHdz @NoticiasMcNews #bigdata #ai'
,,0,b'RT @ITSIN_mustreads: Computer Hogging Your Family Time?\\n\\nhttps://t.co/SaYcOuFGXI\\n\\n#computer #computerscience #computers #data #technology #\\u2026'
,,0,"b""#facebook #pay could #potentially #impact #bitcoin's #market \\n#instaairdrop #cryptocurrency #bitcoin #btc #ripple\\u2026 https://t.co/haqOFMqcgl"""
,,0,b'RT @lgomezperu: Cybersecurity Workforce Shortage Continues to Grow \\n\\n#CyberSecurity #Databreach #Hackers #infosec \\n@reach2ratan\\n #AI #ML #m\\u2026'
,,0,b'#BigData https://t.co/9BfkXWt8Z0'
,,0,b'Smart Cities Challenge for a Better Mobiility\\n https://t.co/5GJkZCLK2h\\nBy @IIoT_World\\n\\n#future #smarthome\\u2026 https://t.co/ViCTyFpSZP'
,,0,"b""Big data analytics is the 21st century's biggest disruptor in #healthcare via @smartdataco #bigdata https://t.co/cW8LJTNDZR"""
,,0,b'@rvp @7GTech #RaviVisvesvarayaSharadaPrasad'
,,0,b'Off the Wire: Igneous DataProtect Now Supports Microsoft Azure Blob Storage and is Available in Azure Marketplace\\u2026 https://t.co/fFvBT2ogcE'
,,0,b'AI as a Catalyst Across Most Cycles of the IoT https://t.co/B8flUehSDY #bigdata'
,,0,b'RT @gp_pulipaka: Must-Have Applications for Data Science.  #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Pytho\\u2026'
,,0,b'RT @gp_pulipaka: Must-Have Applications for Data Science.  #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Pytho\\u2026'
,,0,b'The 6 Career-Defining Tech Trends In 2020 Everyone Must Prepare For Now via @forbes \\n\\n#artificialintelligence\\u2026 https://t.co/wY1hm5gckb'
